SOUTHEAST ASIAN CLIMATE ASSESSMENT & DATASET (SACA&D), file created on 10-05-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2011. Daily dataset for climate extremes
analyses in Southeast Asia.
In preparation
Data and metadata available at http://saca-bmkg.knmi.nl

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station INDONESIA, 	STASIUN METEOROLOGI MARITIM TANJUNG PRIOK	 (STAID: 101).
Blended and updated with sources: 100001 100101 101985 101987 996741 996745 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
101985,19830519,    0,    0
101985,19830520,    0,    0
101985,19830521,    0,    0
101985,19830522,    0,    0
101985,19830523,    0,    0
101985,19830524,    0,    0
101985,19830525,   40,    0
101985,19830526,    0,    0
101985,19830527,   40,    0
101985,19830528,    0,    0
101985,19830529,   30,    0
101985,19830530,    0,    0
101985,19830531,    0,    0
101985,19830601,    0,    0
101985,19830602,    0,    0
101985,19830603,    0,    0
101985,19830604,    0,    0
101985,19830605,    0,    0
101985,19830606,    0,    0
101985,19830607,    0,    0
101985,19830608,    0,    0
101985,19830609,    0,    0
101985,19830610,    0,    0
101985,19830611,    0,    0
101985,19830612,    0,    0
101985,19830613,    0,    0
101985,19830614,    0,    0
101985,19830615,    0,    0
101985,19830616,    0,    0
101985,19830617,    0,    0
101985,19830618,    0,    0
101985,19830619,    0,    0
101985,19830620,    0,    0
101985,19830621,    0,    0
101985,19830622,    0,    0
101985,19830623,    0,    0
101985,19830624,    0,    0
101985,19830625,    0,    0
101985,19830626,    0,    0
101985,19830627,    0,    0
101985,19830628,    0,    0
101985,19830629,    0,    0
101985,19830630,    0,    0
101985,19830701,    0,    0
101985,19830702,    0,    0
101985,19830703,   20,    0
101985,19830704,    0,    0
101985,19830705,    0,    0
101985,19830706,    0,    0
101985,19830707,    0,    0
101985,19830708,    0,    0
101985,19830709,    0,    0
101985,19830710,    0,    0
101985,19830711,    0,    0
101985,19830712,    0,    0
101985,19830713,    0,    0
101985,19830714,    0,    0
101985,19830715,    0,    0
101985,19830716,    0,    0
101985,19830717,    0,    0
101985,19830718,  230,    0
101985,19830719,    0,    0
101985,19830720,   20,    0
101985,19830721,    0,    0
101985,19830722,    0,    0
101985,19830723,    0,    0
101985,19830724,    0,    0
101985,19830725,    0,    0
101985,19830726,    0,    0
101985,19830727,    0,    0
101985,19830728,    0,    0
101985,19830729,    0,    0
101985,19830730,    0,    0
101985,19830731,    0,    0
101985,19830801,    0,    0
101985,19830802,    0,    0
101985,19830803,    0,    0
101985,19830804,    0,    0
101985,19830805,    0,    0
101985,19830806,    0,    0
101985,19830807,    0,    0
101985,19830808,    0,    0
101985,19830809,    0,    0
101985,19830810,    0,    0
101985,19830811,    0,    0
101985,19830812,    0,    0
101985,19830813,    0,    0
101985,19830814,    0,    0
101985,19830815,   10,    0
101985,19830816,    0,    0
101985,19830817,    0,    0
101985,19830818,    0,    0
101985,19830819,    0,    0
101985,19830820,    0,    0
101985,19830821,    0,    0
101985,19830822,    0,    0
101985,19830823,    0,    0
101985,19830824,    0,    0
101985,19830825,    0,    0
101985,19830826,   20,    0
101985,19830827,    0,    0
101985,19830828,    0,    0
101985,19830829,    0,    0
101985,19830830,    0,    0
101985,19830831,    0,    0
101985,19830901,    0,    0
101985,19830902,    0,    0
101985,19830903,    0,    0
101985,19830904,    0,    0
101985,19830905,    0,    0
101985,19830906,    0,    0
101985,19830907,    0,    0
101985,19830908,    0,    0
101985,19830909,    0,    0
101985,19830910,    0,    0
101985,19830911,    0,    0
101985,19830912,    0,    0
101985,19830913,    0,    0
101985,19830914,    0,    0
101985,19830915,    0,    0
101985,19830916,    0,    0
101985,19830917,    0,    0
101985,19830918,    0,    0
101985,19830919,    0,    0
101985,19830920,    0,    0
101985,19830921,    0,    0
101985,19830922,    0,    0
101985,19830923,    0,    0
101985,19830924,    0,    0
101985,19830925,    0,    0
101985,19830926,    0,    0
101985,19830927,    0,    0
101985,19830928,    0,    0
101985,19830929,    0,    0
101985,19830930,    0,    0
101985,19831001,  690,    0
101985,19831002,    0,    0
101985,19831003,    0,    0
101985,19831004,    0,    0
101985,19831005,    0,    0
101985,19831006,    0,    0
101985,19831007,    0,    0
101985,19831008,    0,    0
101985,19831009,    0,    0
101985,19831010,  150,    0
101985,19831011,    0,    0
101985,19831012,    0,    0
101985,19831013,    0,    0
101985,19831014,    0,    0
101985,19831015,    0,    0
101985,19831016,  460,    0
101985,19831017,    0,    0
101985,19831018,    0,    0
101985,19831019,    0,    0
101985,19831020,   20,    0
101985,19831021,    0,    0
101985,19831022,   10,    0
101985,19831023,    0,    0
101985,19831024,    0,    0
101985,19831025,    0,    0
101985,19831026,    0,    0
101985,19831027,   10,    0
101985,19831028,   50,    0
101985,19831029,   10,    0
101985,19831030,   10,    0
101985,19831031,   10,    0
101985,19831101,    0,    0
101985,19831102,   20,    0
101985,19831103,    0,    0
101985,19831104,   40,    0
101985,19831105,    0,    0
101985,19831106,   60,    0
101985,19831107,    0,    0
101985,19831108,  430,    0
101985,19831109,    0,    0
101985,19831110,    0,    0
101985,19831111,   20,    0
101985,19831112,    0,    0
101985,19831113,    0,    0
101985,19831114,    0,    0
101985,19831115,    0,    0
101985,19831116,    0,    0
101985,19831117,   80,    0
101985,19831118,    0,    0
101985,19831119,    0,    0
101985,19831120,    0,    0
101985,19831121,    0,    0
101985,19831122,    0,    0
101985,19831123,    0,    0
101985,19831124,   20,    0
101985,19831125,   20,    0
101985,19831126,  110,    0
101985,19831127,    0,    0
101985,19831128,   40,    0
101985,19831129,   10,    0
100001,19831130,   30,    0
101985,19831201,   10,    0
101985,19831202,    0,    0
101985,19831203,    0,    0
101985,19831204,    0,    0
101985,19831205,    0,    0
101985,19831206,    0,    0
101985,19831207,    0,    0
101985,19831208,    0,    0
101985,19831209,    0,    0
101985,19831210,   20,    0
101985,19831211,   10,    0
101985,19831212,    0,    0
101985,19831213,   10,    0
101985,19831214,    0,    0
101985,19831215,   10,    0
101985,19831216,  490,    0
101985,19831217,    0,    0
101985,19831218,    0,    0
101985,19831219,    0,    0
101985,19831220,    0,    0
101985,19831221,    0,    0
101985,19831222,    0,    0
101985,19831223,   30,    0
101985,19831224,  140,    0
101985,19831225,   10,    0
101985,19831226,   50,    0
101985,19831227,  320,    0
101985,19831228,   40,    0
101985,19831229,    0,    0
101985,19831230,  110,    0
101985,19831231,  290,    0
101985,19840101,  220,    0
101985,19840102,   10,    0
101985,19840103,   60,    0
101985,19840104,  520,    0
101985,19840105,  280,    0
101985,19840106, 1360,    0
101985,19840107,  240,    0
101985,19840108,  260,    0
101985,19840109,  570,    0
101985,19840110,   90,    0
101985,19840111,   10,    0
101985,19840112,   10,    0
101985,19840113,    0,    0
101985,19840114,    0,    0
101985,19840115,    0,    0
101985,19840116,   30,    0
101985,19840117,   70,    0
101985,19840118,    0,    0
101985,19840119,    0,    0
101985,19840120,    0,    0
101985,19840121,   20,    0
101985,19840122,    0,    0
101985,19840123,   10,    0
101985,19840124,  170,    0
101985,19840125,  110,    0
101985,19840126,  140,    0
101985,19840127,  100,    0
101985,19840128,    0,    0
101985,19840129,   30,    0
101985,19840130,    0,    0
101985,19840131,   10,    0
101985,19840201,   10,    0
101985,19840202,    0,    0
101985,19840203,  260,    0
101985,19840204,   50,    0
101985,19840205,  560,    0
101985,19840206,  660,    0
101985,19840207,   90,    0
101985,19840208,    0,    0
101985,19840209,   60,    0
101985,19840210,   10,    0
101985,19840211,   50,    0
101985,19840212,    0,    0
101985,19840213,    0,    0
101985,19840214,  170,    0
101985,19840215,  170,    0
101985,19840216,  110,    0
101985,19840217,   10,    0
101985,19840218,   10,    0
101985,19840219,    0,    0
101985,19840220,  110,    0
101985,19840221,  140,    0
101985,19840222,   30,    0
101985,19840223,    0,    0
101985,19840224,   90,    0
101985,19840225,   20,    0
101985,19840226,    0,    0
101985,19840227,  230,    0
101985,19840228,  160,    0
101985,19840229,  300,    0
101985,19840301,  240,    0
101985,19840302,   60,    0
101985,19840303,    0,    0
101985,19840304,    0,    0
101985,19840305,  410,    0
101985,19840306,    0,    0
101985,19840307,   30,    0
101985,19840308,  230,    0
101985,19840309,   10,    0
101985,19840310,  410,    0
101985,19840311,   30,    0
101985,19840312,  290,    0
101985,19840313,    0,    0
101985,19840314,   10,    0
101985,19840315,    0,    0
101985,19840316,  250,    0
101985,19840317,    0,    0
101985,19840318,   10,    0
101985,19840319,    0,    0
101985,19840320,    0,    0
101985,19840321,    0,    0
101985,19840322,    0,    0
101985,19840323,   50,    0
101985,19840324,    0,    0
101985,19840325,    0,    0
101985,19840326,    0,    0
101985,19840327,    0,    0
101985,19840328,  100,    0
101985,19840329,    0,    0
101985,19840330,    0,    0
101985,19840331,    0,    0
101985,19840401,    0,    0
101985,19840402,   10,    0
101985,19840403,    0,    0
101985,19840404,   60,    0
101985,19840405,    0,    0
101985,19840406,    0,    0
101985,19840407,   20,    0
101985,19840408,    0,    0
101985,19840409,   10,    0
101985,19840410,   10,    0
101985,19840411,    0,    0
101985,19840412,   10,    0
101985,19840413,    0,    0
101985,19840414,    0,    0
101985,19840415,   60,    0
101985,19840416,   70,    0
101985,19840417,    0,    0
101985,19840418,    0,    0
101985,19840419,    0,    0
101985,19840420,    0,    0
101985,19840421,    0,    0
101985,19840422,  100,    0
101985,19840423,    0,    0
101985,19840424,    0,    0
101985,19840425,   10,    0
101985,19840426,    0,    0
101985,19840427,   30,    0
101985,19840428,    0,    0
101985,19840429,    0,    0
101985,19840430,   60,    0
101985,19840501,   50,    0
101985,19840502,    0,    0
101985,19840503,    0,    0
101985,19840504,    0,    0
101985,19840505,    0,    0
101985,19840506,    0,    0
101985,19840507,  100,    0
101985,19840508,  330,    0
101985,19840509,    0,    0
101985,19840510,   10,    0
101985,19840511,    0,    0
101985,19840512,    0,    0
101985,19840513,   20,    0
101985,19840514,    0,    0
101985,19840515,    0,    0
101985,19840516,  510,    0
101985,19840517,    0,    0
101985,19840518,    0,    0
101985,19840519,   30,    0
101985,19840520,   20,    0
101985,19840521,    0,    0
101985,19840522,    0,    0
101985,19840523,    0,    0
101985,19840524,    0,    0
101985,19840525,  110,    0
101985,19840526,    0,    0
101985,19840527,    0,    0
101985,19840528,    0,    0
101985,19840529,    0,    0
101985,19840530,    0,    0
101985,19840531,    0,    0
101985,19840601,    0,    0
101985,19840602,    0,    0
101985,19840603,    0,    0
101985,19840604,    0,    0
101985,19840605,  150,    0
101985,19840606,    0,    0
101985,19840607,    0,    0
101985,19840608,    0,    0
101985,19840609,   10,    0
101985,19840610,  440,    0
101985,19840611,   10,    0
101985,19840612,   10,    0
101985,19840613,    0,    0
101985,19840614,   20,    0
101985,19840615,    0,    0
101985,19840616,    0,    0
101985,19840617,    0,    0
101985,19840618,    0,    0
101985,19840619,    0,    0
101985,19840620,    0,    0
101985,19840621,    0,    0
101985,19840622,    0,    0
101985,19840623,    0,    0
101985,19840624,    0,    0
101985,19840625,    0,    0
101985,19840626,    0,    0
101985,19840627,    0,    0
101985,19840628,    0,    0
101985,19840629,    0,    0
101985,19840630,    0,    0
101985,19840701,    0,    0
101985,19840702,    0,    0
101985,19840703,    0,    0
101985,19840704,   20,    0
101985,19840705,  260,    0
101985,19840706,    0,    0
101985,19840707,    0,    0
101985,19840708,    0,    0
101985,19840709,    0,    0
101985,19840710,  120,    0
101985,19840711,    0,    0
101985,19840712,    0,    0
101985,19840713,    0,    0
101985,19840714,    0,    0
101985,19840715,    0,    0
101985,19840716,    0,    0
101985,19840717,    0,    0
101985,19840718,    0,    0
101985,19840719,    0,    0
101985,19840720,   70,    0
101985,19840721,    0,    0
101985,19840722,    0,    0
101985,19840723,    0,    0
101985,19840724,    0,    0
101985,19840725,    0,    0
101985,19840726,    0,    0
101985,19840727,    0,    0
101985,19840728,    0,    0
101985,19840729,    0,    0
101985,19840730,    0,    0
101985,19840731,    0,    0
101985,19840801,    0,    0
101985,19840802,    0,    0
101985,19840803,    0,    0
101985,19840804,    0,    0
101985,19840805,    0,    0
101985,19840806,    0,    0
101985,19840807,    0,    0
101985,19840808,    0,    0
101985,19840809,    0,    0
101985,19840810,    0,    0
101985,19840811,    0,    0
101985,19840812,  310,    0
101985,19840813,    0,    0
101985,19840814,    0,    0
101985,19840815,    0,    0
101985,19840816,    0,    0
101985,19840817,    0,    0
101985,19840818,    0,    0
101985,19840819,    0,    0
101985,19840820,    0,    0
101985,19840821,    0,    0
101985,19840822,    0,    0
101985,19840823,    0,    0
101985,19840824,    0,    0
101985,19840825,    0,    0
101985,19840826,    0,    0
101985,19840827,    0,    0
101985,19840828,    0,    0
101985,19840829,   20,    0
101985,19840830,   10,    0
101985,19840831,  130,    0
101985,19840901,    0,    0
101985,19840902,    0,    0
101985,19840903,    0,    0
101985,19840904,  490,    0
101985,19840905,    0,    0
101985,19840906,    0,    0
101985,19840907,    0,    0
101985,19840908,    0,    0
101985,19840909,   20,    0
101985,19840910,   40,    0
101985,19840911,    0,    0
101985,19840912,    0,    0
101985,19840913,   30,    0
101985,19840914,    0,    0
101985,19840915,   20,    0
101985,19840916,    0,    0
101985,19840917,   10,    0
101985,19840918,   10,    0
101985,19840919,   50,    0
101985,19840920,    0,    0
101985,19840921,    0,    0
101985,19840922,    0,    0
101985,19840923,    0,    0
101985,19840924,    0,    0
101985,19840925,    0,    0
101985,19840926,    0,    0
101985,19840927,    0,    0
101985,19840928,    0,    0
101985,19840929,    0,    0
101985,19840930,    0,    0
101985,19841001,  680,    0
101985,19841002,    0,    0
101985,19841003,    0,    0
101985,19841004,    0,    0
101985,19841005,    0,    0
101985,19841006,    0,    0
101985,19841007,    0,    0
101985,19841008,    0,    0
101985,19841009,   50,    0
101985,19841010,    0,    0
101985,19841011,    0,    0
101985,19841012,    0,    0
101985,19841013,    0,    0
101985,19841014,    0,    0
101985,19841015,    0,    0
101985,19841016,   10,    0
101985,19841017,    0,    0
101985,19841018,   70,    0
101985,19841019,   30,    0
101985,19841020,    0,    0
101985,19841021,    0,    0
101985,19841022,    0,    0
101985,19841023,    0,    0
101985,19841024,    0,    0
101985,19841025,   50,    0
101985,19841026,    0,    0
101985,19841027,    0,    0
101985,19841028,    0,    0
101985,19841029,    0,    0
101985,19841030,    0,    0
101985,19841031,    0,    0
101985,19841101,   10,    0
101985,19841102,  220,    0
101985,19841103,    0,    0
101985,19841104,    0,    0
101985,19841105,    0,    0
101985,19841106,    0,    0
101985,19841107,    0,    0
101985,19841108,  130,    0
101985,19841109,   30,    0
101985,19841110,    0,    0
101985,19841111,    0,    0
101985,19841112,    0,    0
101985,19841113,    0,    0
101985,19841114,  270,    0
101985,19841115,    0,    0
101985,19841116,    0,    0
101985,19841117,    0,    0
101985,19841118,    0,    0
101985,19841119,    0,    0
101985,19841120,    0,    0
101985,19841121,    0,    0
101985,19841122,    0,    0
101985,19841123,  120,    0
101985,19841124,    0,    0
101985,19841125,   30,    0
101985,19841126,  100,    0
101985,19841127,    0,    0
101985,19841128,   10,    0
101985,19841129,  560,    0
101985,19841130,    0,    0
101985,19841201,    0,    0
101985,19841202,   20,    0
101985,19841203,  390,    0
101985,19841204,    0,    0
101985,19841205,   10,    0
101985,19841206,    0,    0
101985,19841207,   90,    0
101985,19841208,    0,    0
101985,19841209,  100,    0
101985,19841210,   10,    0
101985,19841211,    0,    0
101985,19841212,    0,    0
101985,19841213,   80,    0
101985,19841214,  190,    0
101985,19841215,   20,    0
101985,19841216,    0,    0
101985,19841217,    0,    0
101985,19841218,    0,    0
101985,19841219,    0,    0
101985,19841220,    0,    0
101985,19841221,    0,    0
101985,19841222,    0,    0
101985,19841223,    0,    0
101985,19841224,    0,    0
101985,19841225,  100,    0
101985,19841226,    0,    0
101985,19841227,   60,    0
101985,19841228,  270,    0
101985,19841229,    0,    0
101985,19841230,    0,    0
101985,19841231,    0,    0
101985,19850101,    0,    0
101985,19850102,   10,    0
101985,19850103,    0,    0
101985,19850104,    0,    0
101985,19850105,    0,    0
101985,19850106,   50,    0
101985,19850107,   60,    0
101985,19850108,  100,    0
101985,19850109,    0,    0
101985,19850110,   10,    0
101985,19850111,   60,    0
101985,19850112,    0,    0
101985,19850113,   50,    0
101985,19850114, 1070,    0
101985,19850115, 1460,    0
101985,19850116,   20,    0
101985,19850117,    0,    0
101985,19850118,   10,    0
101985,19850119,  320,    0
101985,19850120,    0,    0
101985,19850121,   70,    0
101985,19850122,    0,    0
101985,19850123,    0,    0
101985,19850124,   10,    0
101985,19850125,   10,    0
101985,19850126,    0,    0
101985,19850127,  700,    0
101985,19850128,    0,    0
101985,19850129,    0,    0
101985,19850130,  490,    0
101985,19850131,  130,    0
101985,19850201,   10,    0
101985,19850202,   20,    0
101985,19850203,   10,    0
101985,19850204,    0,    0
101985,19850205,    0,    0
101985,19850206,  250,    0
101985,19850207,    0,    0
101985,19850208,    0,    0
101985,19850209,    0,    0
101985,19850210,    0,    0
101985,19850211,    0,    0
101985,19850212,    0,    0
101985,19850213,    0,    0
101985,19850214,    0,    0
101985,19850215,    0,    0
101985,19850216,    0,    0
101985,19850217,    0,    0
101985,19850218,   40,    0
101985,19850219,   40,    0
101985,19850220,   40,    0
101985,19850221,    0,    0
101985,19850222,  190,    0
101985,19850223,    0,    0
101985,19850224,    0,    0
101985,19850225,    0,    0
101985,19850226,    0,    0
101985,19850227,    0,    0
101985,19850228,    0,    0
101985,19850301,    0,    0
101985,19850302,   80,    0
101985,19850303,  210,    0
101985,19850304,   10,    0
101985,19850305,  290,    0
101985,19850306,    0,    0
101985,19850307,   50,    0
101985,19850308,   60,    0
101985,19850309,    0,    0
101985,19850310,    0,    0
101985,19850311,    0,    0
101985,19850312,  310,    0
101985,19850313,    0,    0
101985,19850314,    0,    0
101985,19850315,    0,    0
101985,19850316,    0,    0
101985,19850317,    0,    0
101985,19850318,    0,    0
101985,19850319,    0,    0
101985,19850320,    0,    0
101985,19850321,    0,    0
101985,19850322,    0,    0
101985,19850323,  320,    0
101985,19850324,   10,    0
101985,19850325,   20,    0
101985,19850326,    0,    0
101985,19850327,    0,    0
101985,19850328,    0,    0
101985,19850329,    0,    0
101985,19850330,    0,    0
101985,19850331,   50,    0
101985,19850401,    0,    0
101985,19850402,    0,    0
101985,19850403,   70,    0
101985,19850404,  100,    0
101985,19850405,  220,    0
101985,19850406,    0,    0
101985,19850407,    0,    0
101985,19850408,    0,    0
101985,19850409,    0,    0
101985,19850410,  290,    0
101985,19850411,   30,    0
101985,19850412,    0,    0
101985,19850413,    0,    0
101985,19850414,  150,    0
101985,19850415,  160,    0
101985,19850416,   30,    0
101985,19850417,   30,    0
101985,19850418,    0,    0
101985,19850419,   50,    0
101985,19850420,    0,    0
101985,19850421,    0,    0
101985,19850422,    0,    0
101985,19850423,    0,    0
101985,19850424,    0,    0
101985,19850425,    0,    0
101985,19850426,   40,    0
101985,19850427,  550,    0
101985,19850428,   70,    0
101985,19850429,    0,    0
101985,19850430,    0,    0
101985,19850501,    0,    0
101985,19850502,    0,    0
101985,19850503,    0,    0
101985,19850504,    0,    0
101985,19850505,    0,    0
101985,19850506,    0,    0
101985,19850507,    0,    0
101985,19850508,    0,    0
101985,19850509,    0,    0
101985,19850510,    0,    0
101985,19850511,    0,    0
101985,19850512,  120,    0
101985,19850513,   40,    0
101985,19850514,    0,    0
101985,19850515,    0,    0
101985,19850516,    0,    0
101985,19850517,    0,    0
101985,19850518,    0,    0
101985,19850519,   80,    0
101985,19850520,    0,    0
101985,19850521,    0,    0
101985,19850522,    0,    0
101985,19850523,    0,    0
101985,19850524,    0,    0
101985,19850525,    0,    0
101985,19850526,  750,    0
101985,19850527,    0,    0
101985,19850528,    0,    0
101985,19850529,    0,    0
101985,19850530,    0,    0
101985,19850531,    0,    0
101985,19850601,   60,    0
101985,19850602,   10,    0
101985,19850603,    0,    0
101985,19850604,  170,    0
101985,19850605,    0,    0
101985,19850606,    0,    0
101985,19850607,  130,    0
101985,19850608,   10,    0
101985,19850609,  120,    0
101985,19850610,    0,    0
101985,19850611,    0,    0
101985,19850612,   70,    0
101985,19850613,    0,    0
101985,19850614,    0,    0
101985,19850615,    0,    0
101985,19850616,    0,    0
101985,19850617,    0,    0
101985,19850618,    0,    0
101985,19850619,    0,    0
101985,19850620,   20,    0
101985,19850621,    0,    0
101985,19850622,   40,    0
101985,19850623,    0,    0
101985,19850624,    0,    0
101985,19850625,    0,    0
101985,19850626,    0,    0
101985,19850627,    0,    0
101985,19850628,  590,    0
101985,19850629,    0,    0
101985,19850630,    0,    0
101985,19850701,    0,    0
101985,19850702,    0,    0
101985,19850703,   60,    0
101985,19850704,  260,    0
101985,19850705,    0,    0
101985,19850706,   10,    0
101985,19850707,    0,    0
101985,19850708,    0,    0
101985,19850709,   50,    0
101985,19850710,    0,    0
101985,19850711,    0,    0
101985,19850712,    0,    0
101985,19850713,    0,    0
101985,19850714,    0,    0
101985,19850715,    0,    0
101985,19850716,    0,    0
101985,19850717,   80,    0
101985,19850718,    0,    0
101985,19850719,  260,    0
101985,19850720,   60,    0
101985,19850721,  170,    0
101985,19850722,    0,    0
101985,19850723,   30,    0
101985,19850724,   40,    0
101985,19850725,   40,    0
101985,19850726,    0,    0
101985,19850727,    0,    0
101985,19850728,    0,    0
101985,19850729,   80,    0
101985,19850730,    0,    0
101985,19850731,    0,    0
101985,19850801,    0,    0
101985,19850802,   10,    0
101985,19850803,    0,    0
101985,19850804,    0,    0
101985,19850805,    0,    0
101985,19850806,    0,    0
101985,19850807,    0,    0
101985,19850808,    0,    0
101985,19850809,    0,    0
101985,19850810,    0,    0
101985,19850811,    0,    0
101985,19850812,    0,    0
101985,19850813,    0,    0
101985,19850814,    0,    0
101985,19850815,    0,    0
101985,19850816,    0,    0
101985,19850817,    0,    0
101985,19850818,    0,    0
101985,19850819,    0,    0
101985,19850820,    0,    0
101985,19850821,    0,    0
101985,19850822,   30,    0
101985,19850823,    0,    0
101985,19850824,    0,    0
101985,19850825,    0,    0
101985,19850826,    0,    0
101985,19850827,    0,    0
101985,19850828,    0,    0
101985,19850829,    0,    0
101985,19850830,    0,    0
101985,19850831,    0,    0
101985,19850901,   20,    0
101985,19850902,    0,    0
101985,19850903,    0,    0
101985,19850904,    0,    0
101985,19850905,    0,    0
101985,19850906,    0,    0
101985,19850907,    0,    0
101985,19850908,    0,    0
101985,19850909,   30,    0
101985,19850910,    0,    0
101985,19850911,   20,    0
101985,19850912,   10,    0
101985,19850913,   10,    0
101985,19850914,   10,    0
101985,19850915,    0,    0
101985,19850916,    0,    0
101985,19850917,    0,    0
101985,19850918,    0,    0
101985,19850919,    0,    0
101985,19850920,    0,    0
101985,19850921,    0,    0
101985,19850922,   60,    0
101985,19850923,    0,    0
101985,19850924,   90,    0
101985,19850925,   30,    0
101985,19850926,    0,    0
101985,19850927,    0,    0
101985,19850928,    0,    0
101985,19850929,    0,    0
101985,19850930,    0,    0
101985,19851001,    0,    0
101985,19851002,    0,    0
101985,19851003,    0,    0
101985,19851004,    0,    0
101985,19851005,    0,    0
101985,19851006,    0,    0
101985,19851007,    0,    0
101985,19851008,    0,    0
101985,19851009,    0,    0
101985,19851010,    0,    0
101985,19851011,   50,    0
101985,19851012,   10,    0
101985,19851013,  160,    0
101985,19851014,   20,    0
101985,19851015,    0,    0
101985,19851016,    0,    0
101985,19851017,   10,    0
101985,19851018,   70,    0
101985,19851019,    0,    0
101985,19851020,    0,    0
101985,19851021,    0,    0
101985,19851022,    0,    0
101985,19851023,    0,    0
101985,19851024,   80,    0
101985,19851025,    0,    0
101985,19851026,    0,    0
101985,19851027,    0,    0
101985,19851028,   10,    0
101985,19851029,    0,    0
101985,19851030,   20,    0
101985,19851031,   80,    0
101985,19851101,   20,    0
101985,19851102,    0,    0
101985,19851103,    0,    0
101985,19851104,    0,    0
101985,19851105,    0,    0
101985,19851106,    0,    0
101985,19851107,    0,    0
101985,19851108,    0,    0
101985,19851109,    0,    0
101985,19851110,    0,    0
101985,19851111,    0,    0
101985,19851112,    0,    0
101985,19851113,    0,    0
101985,19851114,    0,    0
101985,19851115,    0,    0
101985,19851116,    0,    0
101985,19851117,  290,    0
101985,19851118,   10,    0
101985,19851119,    0,    0
101985,19851120,    0,    0
101985,19851121,    0,    0
101985,19851122,    0,    0
101985,19851123,    0,    0
101985,19851124,    0,    0
101985,19851125,    0,    0
101985,19851126,    0,    0
101985,19851127,    0,    0
101985,19851128,   10,    0
101985,19851129,  330,    0
101987,19851130,    0,    0
101985,19851201,    0,    0
101985,19851202,   20,    0
101985,19851203,   10,    0
101985,19851204,   10,    0
101985,19851205,  100,    0
101985,19851206,    0,    0
101985,19851207,   50,    0
101985,19851208,    0,    0
101985,19851209,    0,    0
101985,19851210,    0,    0
101985,19851211,    0,    0
101985,19851212,    0,    0
101985,19851213,   10,    0
101985,19851214,    0,    0
101985,19851215,    0,    0
101985,19851216,   20,    0
101985,19851217,    0,    0
101985,19851218,  190,    0
101985,19851219,  370,    0
101985,19851220,   70,    0
101985,19851221,   50,    0
101985,19851222,  340,    0
101985,19851223,   90,    0
101985,19851224,    0,    0
101985,19851225,  340,    0
101985,19851226,  270,    0
101985,19851227,    0,    0
101985,19851228,   20,    0
101985,19851229,   40,    0
101985,19851230,   40,    0
101985,19851231,  150,    0
101985,19860101,    0,    0
101985,19860102,  130,    0
101985,19860103,  550,    0
101985,19860104,   20,    0
101985,19860105,   10,    0
101985,19860106,    0,    0
101985,19860107,   10,    0
101985,19860108,   60,    0
101985,19860109,    0,    0
101985,19860110,    0,    0
101985,19860111,   20,    0
101985,19860112,   30,    0
101985,19860113,  110,    0
101985,19860114,  640,    0
101985,19860115,  320,    0
101985,19860116,    0,    0
101985,19860117,   30,    0
101985,19860118,   10,    0
101985,19860119,  230,    0
101985,19860120,   30,    0
101985,19860121,  130,    0
101985,19860122,  140,    0
101985,19860123,  230,    0
101985,19860124,   80,    0
101985,19860125,  190,    0
101985,19860126,  790,    0
101985,19860127,  710,    0
101985,19860128,  830,    0
101985,19860129,  820,    0
101985,19860130,    0,    0
101985,19860131,    0,    0
101985,19860201,   10,    0
101985,19860202,    0,    0
101985,19860203,    0,    0
101985,19860204,    0,    0
101985,19860205,    0,    0
101985,19860206,    0,    0
101985,19860207,    0,    0
101985,19860208,    0,    0
101985,19860209,    0,    0
101985,19860210,    0,    0
101985,19860211, 1150,    0
101985,19860212,    0,    0
101985,19860213,  320,    0
101985,19860214,  480,    0
101985,19860215,  330,    0
101985,19860216,    0,    0
101985,19860217,   10,    0
101985,19860218,   10,    0
101985,19860219,    0,    0
101985,19860220,    0,    0
101985,19860221,    0,    0
101985,19860222,    0,    0
101985,19860223,    0,    0
101985,19860224,  140,    0
101985,19860225,   20,    0
101985,19860226,    0,    0
101985,19860227,  120,    0
101985,19860228,  200,    0
101985,19860301,    0,    0
101985,19860302,  400,    0
101985,19860303,    0,    0
101985,19860304,  210,    0
101985,19860305,    0,    0
101985,19860306,  140,    0
101985,19860307,   30,    0
101985,19860308,   20,    0
101985,19860309,   80,    0
101985,19860310,    0,    0
101985,19860311,    0,    0
101985,19860312,    0,    0
101985,19860313,   10,    0
101985,19860314,    0,    0
101985,19860315,    0,    0
101985,19860316,    0,    0
101985,19860317,    0,    0
101985,19860318,   10,    0
101985,19860319,    0,    0
101985,19860320,    0,    0
101985,19860321,    0,    0
101985,19860322,    0,    0
101985,19860323,  410,    0
101985,19860324,    0,    0
101985,19860325,   10,    0
101985,19860326,   60,    0
